position	smiles	name
_Q3_neg_E2_	CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	GSDSWSVVBLHKDQ-UHFFFAOYSA-N
_Q3_neg_F3_	Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	KVWDHTXUZHCGIO-UHFFFAOYSA-N
_Q3_neg_D1_	CC1(C)C[C@@H](C(=O)O)C2CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1	AOWMBRPPHGNFDX-HPPBOAITSA-N
_Q4_neg_H1_	C/C=C1/[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1	RFWGABANNQMHMZ-ZCHJGGQASA-N
_Q3_neg_F2_	CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	UQGKUQLKSCSZGY-UHFFFAOYSA-N
_Q2_neg_B3_	CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21	JBIMVDZLSHOPLA-LSCVHKIXSA-N
_Q4_neg_E4_	O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O	QQBDLJCYGRGAKP-UHFFFAOYSA-N
_Q4_neg_H1_	CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1	Omaveloxolone (RTA-408)
_Q1_neg_F1_	COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1	RFUBTTPMWSKEIW-UHFFFAOYSA-N
_Q4_neg_F2_	COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1	SUBDBMMJDZJVOS-UHFFFAOYSA-N
_Q3_neg_H3_	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	Ondansetron
_Q1_neg_B3_	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	Ondansetron
_Q1_neg_C2_	CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	SEJLPXCPMNSRAM-GOSISDBHSA-N
_Q3_neg_C1_	O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2	CAOTVXGYTWCKQE-UHFFFAOYSA-N
_Q4_neg_A1_	COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)C1(C)CO1	SWZXEVABPLUDIO-QNLBTCDKSA-N
_Q3_neg_H5_	CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1	1-Cyclopropyl-7-(3,5-dimethylpiperazin-1-yl)-5,6,8-trifluoro-4-oxo-1,4-dihydroquinoline-3-carboxylic acid
_Q1_neg_D3_	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O	AHLBNYSZXLDEJQ-FWEHEUNISA-N
_Q3_neg_A4_	Cc1ncc([N+](=O)[O-])n1CC(O)CCl	Ornidazole
_Q2_neg_H3_	Cc1ccccc1C(OCCN(C)C)c1ccccc1	Orphenadrine
_Q3_neg_B2_	NC1CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1	Iadademstat
_Q4_neg_C4_	CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(=O)OO.[H][H]	POPJIXMLXGJJOV-UHFFFAOYSA-N
_Q3_neg_A1_	COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12	JROFGZPOBKIAEW-UHFFFAOYSA-N
_Q2_neg_B3_	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1	CP-373420
_Q3_neg_H1_	O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12	FGTCROZDHDSNIO-UHFFFAOYSA-N
_Q1_neg_A1_	NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1	YULUCECVQOCQFQ-UHFFFAOYSA-N
_Q3_neg_F4_	CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1	Otilonium
_Q1_neg_G1_	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2	GNMUEVRJHCWKTO-FQEVSTJZSA-N
_Q2_neg_B4_	C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O	Ouabain
_Q2_neg_G3_	Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	3,3-Dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid
_Q4_neg_C2_	N[C@@H]1CCCC[C@H]1N.O=C([O-])C(=O)[O-].[Pt+2]	Oxaliplatin
_Q2_neg_C4_	O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1	OFPXSFXSNFPTHF-UHFFFAOYSA-N
_Q1_neg_F3_	NC(=O)N1c2ccccc2CC(=O)c2ccccc21	CTRLABGOLIVAIY-UHFFFAOYSA-N
_Q3_neg_D5_	CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1	IQADUMSPOQKAAO-UHFFFAOYSA-N
_Q1_neg_C5_	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1	FTLDJPRFCGDUFH-UHFFFAOYSA-N
_Q3_neg_G1_	CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1	FTLDJPRFCGDUFH-UHFFFAOYSA-N
_Q3_neg_D3_	COC(=O)Nc1nc2ccc([S+]([O-])c3ccccc3)cc2[nH]1	BEZZFPOZAYTVHN-UHFFFAOYSA-N
_Q1_neg_B4_	CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1	RAOCRURYZCVHMG-UHFFFAOYSA-N
_Q1_neg_B8_	COc1ccc(Br)cc1C1C(C(=O)OCC2CCCO2)=C(C)NC2=C1C(=O)CCC2	LJEOYORKUIBZCG-UHFFFAOYSA-N
_Q1_neg_E5_	C=CCOc1ccccc1OCC(O)CNC(C)C	CEMAWMOMDPGJMB-UHFFFAOYSA-N
_Q3_neg_H4_	CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N	CMHHMUWAYWTMGS-UHFFFAOYSA-N
_Q1_neg_H3_	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	XIQVNETUBQGFHX-UHFFFAOYSA-N
_Q1_neg_E4_	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	XIQVNETUBQGFHX-UHFFFAOYSA-N
_Q3_neg_H1_	O=C1CCC[C@@H]2[C@H]3CCC[N+]4([O-])CCC[C@@H](CN12)[C@@H]34	XVPBINOPNYFXID-LHDUFFHYSA-N
_Q2_neg_E3_	Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	WYWIFABBXFUGLM-UHFFFAOYSA-N
_Q1_neg_A5_	CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O	ICMWWNHDUZJFDW-UHFFFAOYSA-N
_Q4_neg_A2_	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12	OWFJMIVZYSDULZ-PXOLEDIWSA-N
_Q2_neg_A3_	CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12	OWFJMIVZYSDULZ-UHFFFAOYSA-N
_Q4_neg_A3_	O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1	SHZKQBHERIJWAO-AATRIKPKSA-N
_Q1_neg_C4_	O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1	SHZKQBHERIJWAO-AATRIKPKSA-N
_Q1_neg_A2_	CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO	QLUYMIVVAYRECT-OCCSQVGLSA-N
_Q3_neg_A1_	O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2	ZLHZLMOSPGACSZ-NSHDSACASA-N
_Q4_neg_D1_	C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O	YQNRVGJCPCNMKT-LFVJCYFKSA-N
_Q4_neg_F2_	CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O	RCINICONZNJXQF-VAZQATRQSA-N
_Q3_neg_A1_	C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	YKRGDOXKVOZESV-WRJNSLSBSA-N
_Q4_neg_B3_	C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	YKRGDOXKVOZESV-WRJNSLSBSA-N
_Q3_neg_F2_	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	PMXMIIMHBWHSKN-UHFFFAOYSA-N
_Q1_neg_A1_	COc1ccc(COc2cc3oc(=O)c4cc(C(C)O)ccc4c3cc2OC)cc1	YEAHTLOYHVWAKW-UHFFFAOYSA-N
_Q2_neg_E4_	O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2	CPZBLNMUGSZIPR-UHFFFAOYSA-N
_Q3_neg_A2_	Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21	JYYLVUFNAHSSFE-UHFFFAOYSA-N
_Q2_neg_C2_	NCCC(O)(P(=O)(O)O)P(=O)(O)O	WRUUGTRCQOWXEG-UHFFFAOYSA-N
_Q4_neg_E3_	CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1	Pancuronium
_Q4_neg_H3_	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O	Pantothenic Acid
_Q3_neg_G4_	NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O	UOZODPSAJZTQNH-UHFFFAOYSA-N
_Q4_neg_G4_	Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1	Paroxetine
_Q3_neg_F5_	NNC(=O)c1ccncc1.Nc1ccc(C(=O)O)c(O)c1	Pasiniazid
_Q3_neg_E4_	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	Pazopanib
_Q2_neg_F2_	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O	Pazopanib
_Q2_neg_H4_	C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	XYFPWWZEPKGCCK-UHFFFAOYSA-N
_Q3_neg_G1_	O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F	SUDAHWBOROXANE-SECBINFHSA-N
_Q4_neg_D1_	Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C	YSTVFDAKLDMYCR-NDEPHWFRSA-N
_Q1_neg_D1_	O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl	GFMMXOIFOQCCGU-UHFFFAOYSA-N
_Q1_neg_A2_	NC(=O)c1cnc2[nH]ccc2c1N[C@H]1C2CC3CC1C[C@](O)(C3)C2	DREIJXJRTLTGJC-UHFFFAOYSA-N
_Q3_neg_H3_	CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	FHFYDNQZQSQIAI-UHFFFAOYSA-N
_Q3_neg_C2_	Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1.[Na+].[Na+]	NYDXNILOWQXUOF-UHFFFAOYSA-L
_Q2_neg_B4_	Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12	HIANJWSAHKJQTH-UHFFFAOYSA-N
_Q2_neg_C4_	Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1	JNTOCHDNEULJHD-UHFFFAOYSA-N
_Q2_neg_C5_	OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	MDLAAYDRRZXJIF-UHFFFAOYSA-N
_Q3_neg_A3_	CC(C)(S)C(N)C(=O)O	VVNCNSJFMMFHPL-UHFFFAOYSA-N
_Q3_neg_F4_	N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	XDRYMKDFEDOLFX-UHFFFAOYSA-N
_Q1_neg_H5_	CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	BYPFEZZEUUWMEJ-UHFFFAOYSA-N
_Q1_neg_G1_	CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	UVTNFZQICZKOEM-UHFFFAOYSA-N
_Q4_neg_G5_	CCCCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc(Br)c(O)c(OC)c1	Pentyl 4-(3-bromo-4-hydroxy-5-methoxyphenyl)-2-methyl-5-oxo-1,4,5,6,7,8-hexahydroquinoline-3-carboxylate
_Q2_neg_A6_	CCCCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cc(Cl)c(O)c(OC)c1	VQKXXLNUNPXICX-UHFFFAOYSA-N
_Q4_neg_D5_	CCCCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1cc(Cl)c(O)c(OC)c1	BRBKMOQVYCGFDN-UHFFFAOYSA-N
_Q1_neg_B7_	CCCCCOC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Cl)c(O)c(OC)c1	HYLVOBYVKYVWPH-UHFFFAOYSA-N
_Q4_neg_D4_	CCC(CC)C(NC(C)=O)C1C(NC(=N)N)CC(C(=O)O)C1O	XRQDFNLINLXZLB-UHFFFAOYSA-N
_Q4_neg_A4_	CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	YEHCICAEULNIGD-MZMPZRCHSA-N
_Q1_neg_D2_	CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1	SZFPYBIJACMNJV-UHFFFAOYSA-N
_Q2_neg_D2_	CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC	IPVQLZZIHOAWMC-UHFFFAOYSA-N
_Q2_neg_B1_	NS(=O)(=O)OC[C@@H]1CC(n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O	MPUQHZXIXSTTDU-ZIODWWTISA-N
_Q3_neg_A1_	CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O	MZDKLVOWGIOKTN-UHFFFAOYSA-N
_Q2_neg_C1_	OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1	PDMUGYOXRHVNMO-UHFFFAOYSA-N
_Q4_neg_E1_	COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1	LWJGMYMNSNVCEM-UHFFFAOYSA-N
_Q2_neg_B1_	Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2	GEVVQZHMFVFGLN-UHFFFAOYSA-N
_Q3_neg_B1_	COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1	XDLYKKIQACFMJG-UHFFFAOYSA-N
_Q4_neg_C1_	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1	AVDSOVJPJZVBTC-UHFFFAOYSA-N
_Q1_neg_C2_	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21	BPIWZDNVMQQBQX-UHFFFAOYSA-N
_Q2_neg_E1_	Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1	AYCPARAPKDAOEN-LJQANCHMSA-N
_Q4_neg_F1_	CN(c1ccccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O	POJZIZBONPAWIV-UHFFFAOYSA-N
_Q1_neg_G1_	Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1	NDEXUOWTGYUVGA-LJQANCHMSA-N
_Q4_neg_A1_	CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O	MZDKLVOWGIOKTN-UHFFFAOYSA-N
_Q2_neg_H1_	CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1	KCAJXIDMCNPGHZ-UHFFFAOYSA-N
_Q1_neg_F1_	O=C1NCCc2[nH]c(-c3ccncc3)cc21	DKXHSOUZPMHNIZ-UHFFFAOYSA-N
_Q1_neg_B1_	CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C	HUXYBQXJVXOMKX-UHFFFAOYSA-N
_Q1_neg_E4_	CCOc1ccc(NC(C)=O)cc1	CPJSUEIXXCENMM-UHFFFAOYSA-N
_Q1_neg_B5_	Nc1ccc(/N=N/c2ccccc2)c(N)n1	QPFYXYFORQJZEC-UHFFFAOYSA-N
_Q2_neg_C3_	N=C(N)NC(=N)NCCc1ccccc1	ICFJFFQQTFMIBG-UHFFFAOYSA-N
_Q2_neg_E3_	O=C1c2ccccc2C(=O)C1c1ccccc1	NFBAXHOPROOJAW-UHFFFAOYSA-N
_Q3_neg_F4_	CN(C)CCC(c1ccccc1)c1ccccn1	IJHNSHDBIRRJRN-UHFFFAOYSA-N
_Q3_neg_H5_	CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C	SBNFWQZLDJGRLK-UHFFFAOYSA-N
_Q1_neg_D4_	CC(COc1ccccc1)N(CCCl)Cc1ccccc1	QZVCTJOXCFMACW-UHFFFAOYSA-N
_Q1_neg_C4_	Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1	MRBDMNSDAVCSSF-UHFFFAOYSA-N
_Q4_neg_C5_	C[N+]12CCCCC1C(COCC(=O)Oc1ccccc1)CCC2	WWQWQFSJWQNUDV-UHFFFAOYSA-N
_Q4_neg_C12_	COc1cc(C(=O)Oc2ccccc2)cc(OC)c1OC	WJAOHEPEBANKEO-UHFFFAOYSA-N
_Q3_neg_B5_	CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	VYMDGNCVAMGZFE-UHFFFAOYSA-N
_Q1_neg_F5_	CNC[C@H](O)c1cccc(O)c1	SONNWYBIRXJNDC-VIFPVBQESA-N
_Q1_neg_F11_	O=C(N[C@@H](CO)C(=O)OCc1ccccc1)OCc1ccccc1	MHHDPGHZHFJLBZ-INIZCTEOSA-N
_Q3_neg_A11_	C[C@@H](O)[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1	VBKUVUJWFDXTMS-PBHICJAKSA-N
_Q3_neg_G8_	CCSCCn1c(C)c(C(=O)OCc2ccccc2)c2cc(O)c3ccccc3c21	ZZQCCTVQWIMHDK-UHFFFAOYSA-N
_Q1_neg_A7_	O=C(OCc1ccccc1)C1CCCN1c1nc(-c2ccc(Br)cc2)cs1	MTPDBPKFWDCGJO-UHFFFAOYSA-N
_Q2_neg_G6_	O=C(OCc1ccccc1)C1CCCN1c1nc(-c2ccc(F)cc2)cs1	FSDGTYAXLWTVMU-UHFFFAOYSA-N
_Q2_neg_D8_	CC(Nc1n[nH]c(=S)[nH]c1=O)C(=O)OCc1ccccc1	LDLKUNXNYVANLX-UHFFFAOYSA-N
_Q3_neg_A9_	NC1=C(C(=O)OCc2ccccc2)C(c2cccnc2)c2oc(CO)cc(=O)c2O1	LQXYZBQQOSACNR-UHFFFAOYSA-N
_Q4_neg_F7_	CC1=C(C(=O)OCc2ccccc2)C(c2coc3ccc(Cl)cc3c2=O)C2=C(CCCC2=O)N1	FHJGOSHIILEXPP-UHFFFAOYSA-N
_Q1_neg_A9_	CCCc1ccc(OCCn2c(C)c(C(=O)OCc3ccccc3)c3cc(O)c4ccccc4c32)cc1	LHDWINJHLVHLPL-UHFFFAOYSA-N
_Q4_neg_E3_	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	CXOFVDLJLONNDW-UHFFFAOYSA-N
_Q4_neg_A3_	O=C1N=C(O)NC1(c1ccccc1)c1ccccc1	CXOFVDLJLONNDW-UHFFFAOYSA-N
_Q3_neg_D5_	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	JLPULHDHAOZNQI-ZTIMHPMXSA-N
_Q2_neg_B5_	CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1	SNWQKAWITMVCQW-UHFFFAOYSA-N
_Q2_neg_A5_	CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	PIJVFDBKTWXHHD-UHFFFAOYSA-N
_Q3_neg_B5_	CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	PIJVFDBKTWXHHD-UHFFFAOYSA-N
_Q4_neg_E1_	NC(=O)c1ccccn1	IBBMAWULFFBRKK-UHFFFAOYSA-N
_Q4_neg_F1_	COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC	YJGVMLPVUAXIQN-HAEOHBJNSA-N
_Q2_neg_A5_	C=C(C)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C	PIMZUZSSNYHVCU-KBLUICEQSA-N
_Q2_neg_D4_	O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1	UUTKICFRNVKFRG-WDSKDSINSA-N
_Q2_neg_G4_	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	QCHFTSOMWOSFHM-WPRPVWTQSA-N
_Q3_neg_B5_	CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	KASDHRXLYQOAKZ-XDSKOBMDSA-N
_Q1_neg_G3_	COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1	GLBJJMFZWDBELO-UHFFFAOYSA-N
_Q2_neg_D5_	O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	YVUQSNJEYSNKRX-UHFFFAOYSA-N
_Q2_neg_D5_	CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C	IVVNZDGDKPTYHK-UHFFFAOYSA-N
_Q2_neg_C5_	CC(C)NCC(O)COc1cccc2[nH]ccc12	JZQKKSLKJUAGIC-UHFFFAOYSA-N
_Q1_neg_G1_	CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1	LXFOLMYKSYSZQS-XKHGBIBOSA-N
_Q3_neg_E4_	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	HYAFETHFCAUJAY-UHFFFAOYSA-N
_Q4_neg_D3_	CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	HYAFETHFCAUJAY-UHFFFAOYSA-N
_Q3_neg_E5_	CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	WPUKUEMZZRVAKZ-UHFFFAOYSA-N
_Q2_neg_G4_	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O	IVBHGBMCVLDMKU-GXNBUGAJSA-N
_Q2_neg_F7_	COc1cc(OC)c(C(=O)N2CCCCC2)cc1OC	WKMYCGJILIGPTM-UHFFFAOYSA-N
_Q3_neg_A1_	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1	KMSKQZKKOZQFFG-YXRRJAAWSA-N
_Q2_neg_F1_	c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1	OQDPVLVUJFGPGQ-UHFFFAOYSA-N
_Q3_neg_G5_	CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21	RCIMBBZXSXFZBV-UHFFFAOYSA-N
_Q3_neg_F2_	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	QYSPLQLAKJAUJT-UHFFFAOYSA-N
_Q2_neg_B2_	O=C(O)C[C@H](O)C[C@H](O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	VGYFMXBACGZSIL-RTBURBONSA-N
_Q3_neg_D2_	CN1CCC(=C2c3ccccc3CCc3sccc32)CC1	FIADGNVRKBPQEU-UHFFFAOYSA-N
_Q3_neg_D5_	c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1	YIQPUIGJQJDJOS-UHFFFAOYSA-N
_Q1_neg_E1_	CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O	UNRCMCRRFYFGFX-TYPNBTCFSA-N
_Q2_neg_A4_	O=S(=O)(F)Cc1ccccc1	YBYRMVIVWMBXKQ-UHFFFAOYSA-N
