position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
_Plate_6_Column_3_	366.240624188	C21H34O5	C[C@]12CC[C@@H](O)CC1CCC1C2[C@@H](O)C[C@@]2(C)C1CC[C@]2(O)C(=O)CO	[C][C@][C][C@H1][Branch1][C][O][C][C][Branch1][P][C][C][C][C][C@H1][Branch1][C][O][C][C][C@][Ring1][O][Ring1][#Branch1][C][C][Ring1][P][C][C][C@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][C][O]	InChI=1S/C21H34O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h12-16,18,22-24,26H,3-11H2,1-2H3/t12?,13-,14?,15?,16+,18?,19+,20+,21+/m1/s1	AODPIQQILQLWGS-OBRSLYEHSA-N	2-Hydroxy-1-(3,11,17-trihydroxy-10,13-dimethyl-hexadecahydro-cyclopenta[a]phenanthren-17-yl)-ethanone
_Plate_6_Column_3_	104.010958608	C3H4O4	O=C(O)C(=O)CO	[O][C][C][=Branch1][C][=O][C][Branch1][C][O][=O]	InChI=1S/C3H4O4/c4-1-2(5)3(6)7/h4H,1H2,(H,6,7)	HHDDCCUIIUWNGJ-UHFFFAOYSA-N	HHDDCCUIIUWNGJ-UHFFFAOYSA-N
_Plate_6_Column_3_	164.068473484	C6H12O5	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	[C][C@@H1][O][C][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O]	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	SHZGCJCMOBCMKK-JFNONXLTSA-N	L-Rhamnose
_Plate_6_Column_3_	342.116211524	C12H22O11	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	[O][C][C@H1][O][C@@][Branch1][Ring1][C][O][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][Ring2][O]	InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1	CZMRCDWAGMRECN-UGDNZRGBSA-N	CZMRCDWAGMRECN-UGDNZRGBSA-N
_Plate_6_Column_4_	105.078978592	C4H11NO2	OCCNCCO	[O][C][C][N][C][C][O]	InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2	ZBCBWPMODOFKDW-UHFFFAOYSA-N	ZBCBWPMODOFKDW-UHFFFAOYSA-N
_Plate_6_Column_4_	114.042927432	C4H6N2O2	O=C1CCNC(=O)N1	[O][=C][C][C][N][C][=Branch1][C][=O][N][Ring1][#Branch1]	InChI=1S/C4H6N2O2/c7-3-1-2-5-4(8)6-3/h1-2H2,(H2,5,6,7,8)	OIVLITBTBDPEFK-UHFFFAOYSA-N	Dihydrouracil
_Plate_6_Column_4_	118.026608672	C4H6O4	CC(C(=O)O)C(=O)O	[C][C][Branch1][=Branch1][C][Branch1][C][O][=O][C][Branch1][C][O][=O]	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)	ZIYVHBGGAOATLY-UHFFFAOYSA-N	ZIYVHBGGAOATLY-UHFFFAOYSA-N
_Plate_6_Column_4_	132.042258736	C5H8O4	CCOC(=O)CC(=O)O	[C][C][O][C][=Branch1][C][=O][C][C][Branch1][C][O][=O]	InChI=1S/C5H8O4/c1-2-9-5(8)3-4(6)7/h2-3H2,1H3,(H,6,7)	HGINADPHJQTSKN-UHFFFAOYSA-N	HGINADPHJQTSKN-UHFFFAOYSA-N
_Plate_6_Column_4_	140.982708858	CH4NO5P	NC(=O)OP(=O)(O)O	[N][C][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/CH4NO5P/c2-1(3)7-8(4,5)6/h(H2,2,3)(H2,4,5,6)	FFQKYPRQEYGKAF-UHFFFAOYSA-N	FFQKYPRQEYGKAF-UHFFFAOYSA-N
_Plate_6_Column_4_	297.08956034	C11H15N5O3S	CSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	[C][S][C][C@H1][O][C@H1][Branch1][=Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][=C][Ring1][=Branch1][N]	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	WUUGFSXJNOTRMR-IOSLPCCCSA-N	WUUGFSXJNOTRMR-IOSLPCCCSA-N
_Plate_6_Column_4_	197.068807832	C9H11NO4	N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	[N][C@@H1][Branch1][S][C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][Branch1][C][O][=O]	InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1	WTDRDQBEARUVNC-LURJTMIESA-N	WTDRDQBEARUVNC-LURJTMIESA-N
_Plate_6_Column_5_	138.031694052	C7H6O3	O=C(O)c1cccc(O)c1	[O][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1]	InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)	IJFXRHURBJZNAO-UHFFFAOYSA-N	IJFXRHURBJZNAO-UHFFFAOYSA-N
_Plate_6_Column_5_	111.0320284	C5H5NO2	O=C(O)c1ccc[nH]1	[O][C][=Branch1][C][=O][C][=C][C][=C][N][Ring1][Branch1]	InChI=1S/C5H5NO2/c7-5(8)4-2-1-3-6-4/h1-3,6H,(H,7,8)	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	WRHZVMBBRYBTKZ-UHFFFAOYSA-N
_Plate_6_Column_5_	189.078978592	C11H11NO2	COC(=O)Cc1c[nH]c2ccccc12	[C][O][C][=Branch1][C][=O][C][C][=C][N][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3	KTHADMDGDNYQRX-UHFFFAOYSA-N	KTHADMDGDNYQRX-UHFFFAOYSA-N
_Plate_6_Column_5_	182.0579088	C9H10O4	COc1cc(CC(=O)O)ccc1O	[C][O][C][=C][C][Branch1][#Branch1][C][C][Branch1][C][O][=O][=C][C][=C][Ring1][#Branch2][O]	InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)	QRMZSPFSDQBLIX-UHFFFAOYSA-N	QRMZSPFSDQBLIX-UHFFFAOYSA-N
_Plate_6_Column_5_	169.073893212	C8H11NO3	NCCc1cc(O)c(O)cc1O	[N][C][C][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][=Branch2]	InChI=1S/C8H11NO3/c9-2-1-5-3-7(11)8(12)4-6(5)10/h3-4,10-12H,1-2,9H2	DIVDFFZHCJEHGG-UHFFFAOYSA-N	DIVDFFZHCJEHGG-UHFFFAOYSA-N
_Plate_6_Column_5_	104.010958608	C3H4O4	O=C(O)CC(=O)O	[O][C][=Branch1][C][=O][C][C][Branch1][C][O][=O]	InChI=1S/C3H4O4/c4-2(5)1-3(6)7/h1H2,(H,4,5)(H,6,7)	OFOBLEOULBTSOW-UHFFFAOYSA-N	OFOBLEOULBTSOW-UHFFFAOYSA-N
_Plate_6_Column_5_	188.104858992	C9H16O4	O=C(O)CCCCCCCC(=O)O	[O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	BDJRBEYXGGNYIS-UHFFFAOYSA-N	Azelaic Acid
_Plate_6_Column_6_	76.052429496	C3H8O2	COCCO	[C][O][C][C][O]	InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3	XNWFRZJHXBZDAG-UHFFFAOYSA-N	2-Methoxyethanol
_Plate_6_Column_6_	776.686699832	C15H11I4NO4	N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O	[N][C@@H1][Branch2][Ring2][=Branch1][C][C][=C][C][Branch1][C][I][=C][Branch2][Ring1][Ring1][O][C][=C][C][Branch1][C][I][=C][Branch1][C][O][C][Branch1][C][I][=C][Ring1][=Branch2][C][Branch1][C][I][=C][Ring2][Ring1][C][C][Branch1][C][O][=O]	InChI=1S/C15H11I4NO4/c16-8-4-7(5-9(17)13(8)21)24-14-10(18)1-6(2-11(14)19)3-12(20)15(22)23/h1-2,4-5,12,21H,3,20H2,(H,22,23)/t12-/m0/s1	XUIIKFGFIJCVMT-LBPRGKRZSA-N	Thyroxine
_Plate_6_Column_6_	73.063997224	C2H7N3	CNC(=N)N	[C][N][C][Branch1][C][N][=N]	InChI=1S/C2H7N3/c1-5-2(3)4/h1H3,(H4,3,4,5)	CHJJGSNFBQVOTG-UHFFFAOYSA-N	Methylguanidine
_Plate_6_Column_6_	159.068413908	C10H9NO	O=CCc1c[nH]c2ccccc12	[O][=C][C][C][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]	InChI=1S/C10H9NO/c12-6-5-8-7-11-10-4-2-1-3-9(8)10/h1-4,6-7,11H,5H2	WHOOUMGHGSPMGR-UHFFFAOYSA-N	Indole-3-acetaldehyde
_Plate_6_Column_6_	88.016043988	C3H4O3	CC(=O)C(=O)O	[C][C][=Branch1][C][=O][C][Branch1][C][O][=O]	InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)	LCTONWCANYUPML-UHFFFAOYSA-N	Pyruvic Acid
_Plate_6_Column_6_	150.05282342	C5H10O5	OC1OC[C@@H](O)[C@H](O)[C@H]1O	[O][C@@H1][C][O][C][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][Branch2][O]	InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4-,5?/m1/s1	SRBFZHDQGSBBOR-IOVATXLUSA-N	D-Xylose
_Plate_6_Column_6_	131.058243148	C5H9NO3	O=C(O)[C@H]1C[C@@H](O)CN1	[O][C@H1][C][N][C@H1][Branch1][Ring2][C][Ring1][Branch1][C][Branch1][C][O][=O]	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4-/m1/s1	PMMYEEVYMWASQN-QWWZWVQMSA-N	Cis-4-Hydroxy-D-Proline
_Plate_6_Column_7_	130.110613068	C6H14N2O	CC(=O)NCCCCN	[C][C][=Branch1][C][=O][N][C][C][C][C][N]	InChI=1S/C6H14N2O/c1-6(9)8-5-3-2-4-7/h2-5,7H2,1H3,(H,8,9)	KLZGKIDSEJWEDW-UHFFFAOYSA-N	KLZGKIDSEJWEDW-UHFFFAOYSA-N
_Plate_6_Column_7_	154.026608672	C7H6O4	O=C(O)c1cc(O)ccc1O	[O][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][O]	InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)	WXTMDXOMEHJXQO-UHFFFAOYSA-N	WXTMDXOMEHJXQO-UHFFFAOYSA-N
_Plate_6_Column_7_	198.05282342	C9H10O5	COc1cc([C@H](O)C(=O)O)ccc1O	[C][O][C][=C][Branch1][C][O][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C@H1][Branch1][C][O][C][Branch1][C][O][=O]	InChI=1S/C9H10O5/c1-14-7-4-5(2-3-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)/t8-/m0/s1	CGQCWMIAEPEHNQ-QMMMGPOBSA-N	CGQCWMIAEPEHNQ-QMMMGPOBSA-N
_Plate_6_Column_7_	184.073558864	C9H12O4	COc1cc(C(O)CO)ccc1O	[C][O][C][=C][Branch1][#C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][Ring1][C][O][O][O]	InChI=1S/C9H12O4/c1-13-9-4-6(8(12)5-10)2-3-7(9)11/h2-4,8,10-12H,5H2,1H3	FBWPWWWZWKPJFL-UHFFFAOYSA-N	Methoxyhydroxyphenylglycol
_Plate_6_Column_7_	129.042593084	C5H7NO3	O=C1CC[C@@H](C(=O)O)N1	[O][C][=Branch1][C][=O][C@@H1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1]	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	ODHCTXKNWHHXJC-VKHMYHEASA-N	ODHCTXKNWHHXJC-VKHMYHEASA-N
_Plate_6_Column_7_	102.031694052	C4H6O3	O=CCCC(=O)O	[O][C][=Branch1][C][=O][C][C][C][=O]	InChI=1S/C4H6O3/c5-3-1-2-4(6)7/h3H,1-2H2,(H,6,7)	UIUJIQZEACWQSV-UHFFFAOYSA-N	4-Oxobutanoic acid
_Plate_6_Column_7_	180.063388104	C6H12O6	OCC1(O)OCC(O)C(O)C1O	[C][C][Branch2][Ring1][Ring2][C][Branch1][S][C][Branch1][N][C][Branch1][Ring2][O][Ring1][=Branch1][Branch1][Ring1][C][O][O][O][O][O]	InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2	LKDRXBCSQODPBY-UHFFFAOYSA-N	LKDRXBCSQODPBY-UHFFFAOYSA-N
_Plate_6_Column_8_	188.116092372	C8H16N2O3	CC(=O)NC(CCCCN)C(=O)O	[C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][C][C][C][N][C][Branch1][C][O][=O]	InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)	VEYYWZRYIYDQJM-UHFFFAOYSA-N	N2-Acetyl-DL-lysine
_Plate_6_Column_8_	152.047344116	C8H8O3	COc1cc(C=O)ccc1O	[C][O][C][=C][C][Branch1][Ring1][C][=O][=C][C][=C][Ring1][Branch2][O]	InChI=1S/C8H8O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-5,10H,1H3	MWOOGOJBHIARFG-UHFFFAOYSA-N	Vanillin
_Plate_6_Column_8_	110.036779432	C6H6O2	Oc1ccc(O)cc1	[O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H	QIGBRXMKCJKVMJ-UHFFFAOYSA-N	Hydroquinone
_Plate_6_Column_8_	152.047344116	C8H8O3	O=C(O)Cc1cccc(O)c1	[O][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1]	InChI=1S/C8H8O3/c9-7-3-1-2-6(4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)	FVMDYYGIDFPZAX-UHFFFAOYSA-N	3'-Hydroxyphenylacetic acid
_Plate_6_Column_8_	125.058911844	C5H7N3O	Cc1cnc(=O)[nH]c1N	[C][C][=C][Branch1][C][N][N][C][=Branch1][C][=O][N][=C][Ring1][Branch2]	InChI=1S/C5H7N3O/c1-3-2-7-5(9)8-4(3)6/h2H,1H3,(H3,6,7,8,9)	LRSASMSXMSNRBT-UHFFFAOYSA-N	5-Methylcytosine
_Plate_6_Column_8_	103.063328528	C4H9NO2	NCCCC(=O)O	[N][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)	BTCSSZJGUNDROE-UHFFFAOYSA-N	Gamma-Aminobutyric Acid
_Plate_6_Column_8_	106.041864812	C7H6O	O=Cc1ccccc1	[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H	HUMNYLRZRPPJDN-UHFFFAOYSA-N	Benzaldehyde
_Plate_6_Column_9_	246.005825984	C5H12O7P2	C=C(C)CCOP(=O)(O)OP(=O)(O)O	[C][C][=Branch1][C][=C][C][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)	NUHSROFQTUXZQQ-UHFFFAOYSA-N	Isopentenyl diphosphate
_Plate_6_Column_9_	149.051049592	C5H11NO2S	CSCC[C@H](N)C(=O)O	[C][S][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	FFEARJCKVFRZRR-BYPYZUCNSA-N	L-Methionine
_Plate_6_Column_9_	146.0579088	C6H10O4	CC(CCC(=O)O)C(=O)O	[C][C][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O]	InChI=1S/C6H10O4/c1-4(6(9)10)2-3-5(7)8/h4H,2-3H2,1H3,(H,7,8)(H,9,10)	AQYCMVICBNBXNA-UHFFFAOYSA-N	2-Methylglutaric Acid
_Plate_6_Column_9_	183.053157768	C8H9NO4	Cc1ncc(CO)c(C(=O)O)c1O	[C][C][=N][C][=C][Branch1][Ring1][C][O][C][Branch1][=Branch1][C][Branch1][C][O][=O][=C][Ring1][O][O]	InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)	HXACOUQIXZGNBF-UHFFFAOYSA-N	4-Pyridoxic Acid
_Plate_6_Column_9_	849.157073774	C26H42N7O17P3S	CC(C)=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	[C][C][Branch1][C][C][=C][C][=Branch1][C][=O][S][C][C][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][C][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C][C@H1][O][C@H1][Branch1][P][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][P][Branch1][C][O][Branch1][C][O][=O][N][C][=N][C][=C][Ring1][Branch1][N][=C][N][=C][Ring1][=Branch1][N]	InChI=1S/C26H42N7O17P3S/c1-14(2)9-17(35)54-8-7-28-16(34)5-6-29-24(38)21(37)26(3,4)11-47-53(44,45)50-52(42,43)46-10-15-20(49-51(39,40)41)19(36)25(48-15)33-13-32-18-22(27)30-12-31-23(18)33/h9,12-13,15,19-21,25,36-37H,5-8,10-11H2,1-4H3,(H,28,34)(H,29,38)(H,42,43)(H,44,45)(H2,27,30,31)(H2,39,40,41)/t15-,19-,20-,21?,25-/m1/s1	BXIPALATIYNHJN-TVCSPYKZSA-N	S-[2-[3-[[4-[[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-methylbut-2-enethioate
_Plate_6_Column_9_	240.122240372	C10H16N4O3	Cn1cncc1C[C@H](NC(=O)CCN)C(=O)O	[C][N][C][=N][C][=C][Ring1][Branch1][C][C@H1][Branch1][=Branch2][N][C][=Branch1][C][=O][C][C][N][C][Branch1][C][O][=O]	InChI=1S/C10H16N4O3/c1-14-6-12-5-7(14)4-8(10(16)17)13-9(15)2-3-11/h5-6,8H,2-4,11H2,1H3,(H,13,15)(H,16,17)/t8-/m0/s1	MYYIAHXIVFADCU-QMMMGPOBSA-N	Anserine
_Plate_6_Column_9_	242.08037556	C12H10N4O2	Cc1cc2nc3[nH]c(=O)[nH]c(=O)c3nc2cc1C	[C][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][N][=C][C][=Branch1][Ring2][=N][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Ring1][=Branch2]	InChI=1S/C12H10N4O2/c1-5-3-7-8(4-6(5)2)14-10-9(13-7)11(17)16-12(18)15-10/h3-4H,1-2H3,(H2,14,15,16,17,18)	ZJTJUVIJVLLGSP-UHFFFAOYSA-N	Lumichrome
_Plate_6_Column_10_	117.078978592	C5H11NO2	C[N+](C)(C)CC(=O)[O-]	[C][N+1][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][O-1][=O]	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	KWIUHFFTVRNATP-UHFFFAOYSA-N	Betaine
_Plate_6_Column_10_	284.271530392	C18H36O2	CCCCCCCCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)	QIQXTHQIDYTFRH-UHFFFAOYSA-N	Stearic Acid
_Plate_6_Column_10_	90.06807956	C4H10O2	C[C@@H](O)[C@@H](C)O	[C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][C][O]	InChI=1S/C4H10O2/c1-3(5)4(2)6/h3-6H,1-2H3/t3-,4-/m1/s1	OWBTYPJTUOEWEK-QWWZWVQMSA-N	(2R,3R)-Butanediol
_Plate_6_Column_10_	68.037448128	C3H4N2	c1cn[nH]c1	[C][=C][N][N][=C][Ring1][Branch1]	InChI=1S/C3H4N2/c1-2-4-5-3-1/h1-3H,(H,4,5)	WTKZEGDFNFYCGP-UHFFFAOYSA-N	Pyrazole
_Plate_6_Column_10_	504.169034944	C18H32O16	OC[C@H]1OC(OC[C@H]2OC(O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	[O][C][C@H1][O][C@@][Branch1][Ring1][C][O][Branch2][Ring2][#Branch2][O][C][O][C@H1][Branch2][Ring1][=Branch1][C][O][C][O][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Branch1][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][#C][O]	InChI=1S/C18H32O16/c19-1-5-8(22)11(25)13(27)16(31-5)30-3-7-9(23)12(26)14(28)17(32-7)34-18(4-21)15(29)10(24)6(2-20)33-18/h5-17,19-29H,1-4H2/t5-,6-,7-,8+,9-,10-,11+,12+,13-,14-,15+,16?,17?,18+/m1/s1	MUPFEKGTMRGPLJ-BQCSWRFHSA-N	GlyTouCan:G32129SC
_Plate_6_Column_10_	93.057849224	C6H7N	Nc1ccccc1	[N][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2	PAYRUJLWNCNPSJ-UHFFFAOYSA-N	Aniline
_Plate_6_Column_10_	376.13828436	C17H20N4O6	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	[C][C][=C][Branch1][C][C][C][=C][N][Branch1][S][C][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O][C][=N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][#Branch2]	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1	AUNGANRZJHBGPY-SCRDCRAPSA-N	Riboflavin
_Plate_6_Column_11_	206.006267152	C6H6O8	O=C(O)C(=O)C(C(=O)O)C(O)C(=O)O	[C][Branch1][#Branch2][C][Branch1][=Branch1][C][=Branch1][C][=O][O][O][Branch1][#Branch2][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C6H6O8/c7-2(5(11)12)1(4(9)10)3(8)6(13)14/h1-2,7H,(H,9,10)(H,11,12)(H,13,14)	YILAUJBAPQXZGM-UHFFFAOYSA-N	3-Oxalomalic acid
_Plate_6_Column_11_	180.063388104	C6H12O6	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O	[O][C][C@H1][O][C@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][=Branch2][O]	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6+/m1/s1	WQZGKKKJIJFFOK-DVKNGEFBSA-N	Alpha-D-Glucose
_Plate_6_Column_11_	138.031694052	C7H6O3	O=C(O)c1ccccc1O	[O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O]	InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)	YGSDEFSMJLZEOE-UHFFFAOYSA-N	Salicylic Acid
_Plate_6_Column_11_	137.047678464	C7H7NO2	NC(=O)c1ccccc1O	[N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][O]	InChI=1S/C7H7NO2/c8-7(10)5-3-1-2-4-6(5)9/h1-4,9H,(H2,8,10)	SKZKKFZAGNVIMN-UHFFFAOYSA-N	Salicylamide
_Plate_6_Column_11_	329.052519734	C10H12N5O6P	Nc1ncnc2c1ncn2C1OC(CO)C2OP(=O)(O)OC21	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C][O][C][Branch1][Ring1][C][O][C][O][P][Branch1][C][O][=Branch1][C][=O][O][C][Ring1][N][Ring1][#Branch1]	InChI=1S/C10H12N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7-6(4(1-16)19-10)20-22(17,18)21-7/h2-4,6-7,10,16H,1H2,(H,17,18)(H2,11,12,13)	KMYWVDDIPVNLME-UHFFFAOYSA-N	Adenosine 2',3'-cyclic phosphate
_Plate_6_Column_11_	97.016378336	C4H3NO2	O=C1C=CC(=O)N1	[C][=C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O]	InChI=1S/C4H3NO2/c6-3-1-2-4(7)5-3/h1-2H,(H,5,6,7)	PEEHTFAAVSWFBL-UHFFFAOYSA-N	Maleimide
