position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
pos_G4	594.194855768	C28H34O14	COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1	[C][O][C][=C][C][=C][Branch2][=Branch1][Ring1][C][C][C][=Branch1][C][=O][C][=C][Branch2][Branch1][Ring2][C][=C][Branch2][Ring2][=Branch2][O][C][O][C][Branch2][Ring1][Branch1][C][O][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring1][Ring2][O][C][=C][Ring2][Ring1][N][O][O][Ring2][Ring2][C][C][=C][Ring2][Ring2][Branch2]	InChI=1S/C28H34O14/c1-11-21(31)23(33)25(35)27(39-11)38-10-19-22(32)24(34)26(36)28(42-19)40-14-7-15(29)20-16(30)9-17(41-18(20)8-14)12-3-5-13(37-2)6-4-12/h3-8,11,17,19,21-29,31-36H,9-10H2,1-2H3	RMCRQBAILCLJGU-UHFFFAOYSA-N	RMCRQBAILCLJGU-UHFFFAOYSA-N
pos_H4	281.0775966	C13H10F3N3O	Nc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)nc1	[N][C][=C][N][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1]	InChI=1S/C13H10F3N3O/c14-13(15,16)9-3-1-8(2-4-9)12(20)19-11-6-5-10(17)7-18-11/h1-7H,17H2,(H,18,19,20)	BTCFFMPDIBWZLF-UHFFFAOYSA-N	BTCFFMPDIBWZLF-UHFFFAOYSA-N
pos_A5	92.047344116	C3H8O3	OCC(O)CO	[O][C][C][Branch1][C][O][C][O]	InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2	PEDCQBHIVMGVHV-UHFFFAOYSA-N	PEDCQBHIVMGVHV-UHFFFAOYSA-N
pos_B5	166.06299418	C9H10O3	COc1ccc(C=O)cc1OC	[C][O][C][=C][Branch1][Ring1][O][C][C][=C][Branch1][Ring1][C][=O][C][=C][Ring1][#Branch2]	InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-6H,1-2H3	WJUFSDZVCOTFON-UHFFFAOYSA-N	WJUFSDZVCOTFON-UHFFFAOYSA-N
pos_C5	137.047678464	C7H7NO2	C[n+]1cccc(C(=O)[O-])c1	[C][N+1][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2]	InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	WWNNZCOKKKDOPX-UHFFFAOYSA-N	WWNNZCOKKKDOPX-UHFFFAOYSA-N
pos_D5	804.37796508	C38H60O18	C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3	[C][=C][C][C][C][C][C][C][Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][Ring1][#Branch2][Branch1][C][C][C][Ring1][#C][C][C][C][Ring2][Ring1][Ring2][Branch2][Branch1][=N][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Ring2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Ring2][Branch1][Branch1]	InChI=1S/C38H60O18/c1-16-11-37-9-5-20-35(2,7-4-8-36(20,3)34(49)50)21(37)6-10-38(16,15-37)56-33-30(55-32-28(48)26(46)23(43)18(13-40)52-32)29(24(44)19(14-41)53-33)54-31-27(47)25(45)22(42)17(12-39)51-31/h17-33,39-48H,1,4-15H2,2-3H3,(H,49,50)	DRSKVOAJKLUMCL-UHFFFAOYSA-N	DRSKVOAJKLUMCL-UHFFFAOYSA-N
pos_E5	1128.48361192	C50H80O28	C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3	[C][=C][C][C][C][C][C][C][Branch1][C][C][Branch2][Ring2][N][C][=Branch1][C][=O][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][C][C][C][Ring2][Ring1][S][Branch1][C][C][C][Ring2][Ring2][Branch1][C][C][C][Ring2][Ring2][#Branch2][Branch2][Branch1][=N][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Ring2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Ring2][=Branch1][O]	InChI=1S/C50H80O28/c1-18-11-49-9-5-24-47(2,7-4-8-48(24,3)46(68)77-44-39(34(64)29(59)22(15-54)72-44)75-42-36(66)32(62)27(57)20(13-52)70-42)25(49)6-10-50(18,17-49)78-45-40(76-43-37(67)33(63)28(58)21(14-53)71-43)38(30(60)23(16-55)73-45)74-41-35(65)31(61)26(56)19(12-51)69-41/h19-45,51-67H,1,4-17H2,2-3H3	RPYRMTHVSUWHSV-UHFFFAOYSA-N	[4,5-Dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl] 13-[5-hydroxy-6-(hydroxymethyl)-3,4-bis[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxan-2-yl]oxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylate
pos_F5	318.21949482	C20H30O3	C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3	[C][=C][C][C][C][C][C][C][Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][Ring1][#Branch2][Branch1][C][C][C][Ring1][#C][C][C][C][Ring2][Ring1][Ring2][Branch1][C][O][C][Ring2][Ring1][Ring2]	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)	QFVOYBUQQBFCRH-UHFFFAOYSA-N	Kaur-16-EN-18-oic acid, 13-hydroxy-
pos_G5	550.205026528	C27H34O12	COc1ccc(CC2COC(=O)C2(O)Cc2ccc(OC3OC(CO)C(O)C(O)C3O)c(OC)c2)cc1OC	[C][O][C][=C][C][=C][Branch2][Branch1][Ring2][C][C][C][O][C][=Branch1][C][=O][C][Ring1][=Branch1][Branch1][C][O][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring2][Ring1][O][C]	InChI=1S/C27H34O12/c1-34-17-6-4-14(9-19(17)35-2)8-16-13-37-26(32)27(16,33)11-15-5-7-18(20(10-15)36-3)38-25-24(31)23(30)22(29)21(12-28)39-25/h4-7,9-10,16,21-25,28-31,33H,8,11-13H2,1-3H3	LWYAMIUSVGPFKS-UHFFFAOYSA-N	(-)-Tracheloside
pos_H5	496.282489	C30H40O6	CC1=CC2C3C4C(=C(C)C3C13C1OC(=O)C(C)C1CCC(C)(O)C23)C1OC(=O)C(C)C1CCC4(C)O	[C][C][=C][C][C][C][C][=Branch2][Ring2][#Branch1][=C][Branch1][C][C][C][Ring1][=Branch1][C][Ring1][#Branch2][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C][Branch1][C][C][Branch1][C][O][C][Ring2][Ring1][Branch1][Ring1][=C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C][Ring2][Ring1][=N][Branch1][C][C][O]	InChI=1S/C30H40O6/c1-12-11-18-20-21(30(12)24(18)29(6,34)10-8-17-14(3)27(32)36-25(17)30)15(4)19-22(20)28(5,33)9-7-16-13(2)26(31)35-23(16)19/h11,13-14,16-18,20-25,33-34H,7-10H2,1-6H3	PZHWYURJZAPXAN-UHFFFAOYSA-N	12,17-Dihydroxy-3,8,12,17,21,25-hexamethyl-6,23-dioxaheptacyclo[13.9.2.01,16.02,14.04,13.05,9.020,24]hexacosa-3,25-diene-7,22-dione
pos_A6	516.126776208	C25H24O12	O=C(/C=C/c1ccc(O)c(O)c1)OC1CC(OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O	[O][=C][Branch1][P][/C][=C][/C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][O][C][C][C][Branch2][Ring1][=Branch1][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][Branch1][C][O][C][Ring2][Ring1][#Branch1][O]	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(31)36-20-12-25(24(34)35,11-19(30)23(20)33)37-22(32)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-30,33H,11-12H2,(H,34,35)/b7-3+,8-4+	YDDUMTOHNYZQPO-FCXRPNKRSA-N	Npc301382
pos_B6	218.167065324	C15H22O	CC1=C2CC3CCC(C)C2(CC1=O)C3(C)C	[C][C][=C][C][C][C][C][C][Branch1][C][C][C][Ring1][Branch2][Branch1][=Branch1][C][C][Ring1][O][=O][C][Ring1][#Branch2][Branch1][C][C][C]	InChI=1S/C15H22O/c1-9-5-6-11-7-12-10(2)13(16)8-15(9,12)14(11,3)4/h9,11H,5-8H2,1-4H3	GIGKXOAUYMWORB-UHFFFAOYSA-N	4,10,11,11-Tetramethyltricyclo[5.3.1.0^{1,5}]undec-4-en-3-one
pos_C6	502.329439192	C30H46O6	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1	[C][C][Branch1][C][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][=Branch2][Ring2][Branch2][=C][C][C][C][Branch1][C][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][=N][C][C][C][Ring1][P][Ring2][Ring1][=Branch1][C][C][Ring2][Ring1][=C][C][Ring2][Ring2][Ring1]	InChI=1S/C30H46O6/c1-25(2)11-13-30(24(35)36)14-12-27(4)17(18(30)15-25)7-8-20-26(3)16-19(31)22(32)29(6,23(33)34)21(26)9-10-28(20,27)5/h7,18-22,31-32H,8-16H2,1-6H3,(H,33,34)(H,35,36)	IDGXIXSKISLYAC-UHFFFAOYSA-N	2,3-Dihydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylic acid
pos_D6	284.068473484	C16H12O5	COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O	[C][O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][Branch1][=N][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring2][Ring1][C][=O]	InChI=1S/C16H12O5/c1-20-16-14(19)13-11(18)7-10(17)8-12(13)21-15(16)9-5-3-2-4-6-9/h2-8,17-18H,1H3	LYISDADPVOHJBJ-UHFFFAOYSA-N	LYISDADPVOHJBJ-UHFFFAOYSA-N
pos_E6	312.048131964	C13H12O9	O=C(/C=C/c1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O	[O][=C][Branch1][P][/C][=C][/C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][O][C][=Branch1][C][=O][O]	InChI=1S/C13H12O9/c14-7-3-1-6(5-8(7)15)2-4-9(16)22-11(13(20)21)10(17)12(18)19/h1-5,10-11,14-15,17H,(H,18,19)(H,20,21)/b4-2+	SWGKAHCIOQPKFW-DUXPYHPUSA-N	(2R,3R)-2-[3-(3,4-Dihydroxyphenyl)prop-2-enoyloxy]-3-hydroxybutanedioic acid
pos_F6	166.049075432	C6H6N4O2	Cn1c(=O)[nH]c(=O)c2[nH]cnc21	[C][N][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][C][=C][Ring1][Branch2][N][=C][NH1][Ring1][Branch1]	InChI=1S/C6H6N4O2/c1-10-4-3(7-2-8-4)5(11)9-6(10)12/h2H,1H3,(H,7,8)(H,9,11,12)	GMSNIKWWOQHZGF-UHFFFAOYSA-N	3-Methylxanthine
pos_G6	130.026608672	C5H6O4	COC(=O)/C=C/C(=O)O	[C][O][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][O]	InChI=1S/C5H6O4/c1-9-5(8)3-2-4(6)7/h2-3H,1H3,(H,6,7)/b3-2+	NKHAVTQWNUWKEO-NSCUHMNNSA-N	Monomethyl Fumarate
pos_H6	172.14632988	C10H20O2	CCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C10H20O2/c1-2-3-4-5-6-7-8-9-10(11)12/h2-9H2,1H3,(H,11,12)	GHVNFZFCNZKVNT-UHFFFAOYSA-N	GHVNFZFCNZKVNT-UHFFFAOYSA-N
pos_A7	612.205420452	C28H36O15	COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O	[C][O][C][=C][Branch1][C][O][C][=C][Branch2][Branch1][=N][C][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch2][Ring2][#Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O][C][=C][Ring2][Ring1][=N][O][C][=C][Ring2][Ring2][=Branch2]	InChI=1S/C28H36O15/c1-11-21(34)23(36)25(38)27(40-11)43-26-24(37)22(35)19(10-29)42-28(26)41-13-8-16(32)20(17(33)9-13)14(30)5-3-12-4-6-18(39-2)15(31)7-12/h4,6-9,11,19,21-29,31-38H,3,5,10H2,1-2H3	ITVGXXMINPYUHD-UHFFFAOYSA-N	ITVGXXMINPYUHD-UHFFFAOYSA-N
pos_B7	610.189770388	C28H34O15	COc1cc(O)cc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O2)c1	[C][O][C][=C][C][Branch1][C][O][=C][C][Branch2][Branch1][S][C][C][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch2][Ring2][#Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][O][C][Branch1][C][C][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O][C][=C][Ring2][Ring1][=N][O][Ring2][Ring2][C][=C][Ring2][Ring2][=Branch2]	InChI=1S/C28H34O15/c1-10-21(33)23(35)25(37)27(39-10)43-26-24(36)22(34)19(9-29)42-28(26)40-14-6-15(31)20-16(32)8-17(41-18(20)7-14)11-3-12(30)5-13(4-11)38-2/h3-7,10,17,19,21-31,33-37H,8-9H2,1-2H3	TWAZWVPPDIUVOD-UHFFFAOYSA-N	TWAZWVPPDIUVOD-UHFFFAOYSA-N
pos_C7	182.079038168	C6H14O6	OCC(O)C(O)C(O)C(O)CO	[O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][O]	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	FBPFZTCFMRRESA-UHFFFAOYSA-N	FBPFZTCFMRRESA-UHFFFAOYSA-N
pos_D7	196.073558864	C10H12O4	COc1cc(OC)c(OC)cc1C=O	[C][O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C][=O]	InChI=1S/C10H12O4/c1-12-8-5-10(14-3)9(13-2)4-7(8)6-11/h4-6H,1-3H3	IAJBQAYHSQIQRE-UHFFFAOYSA-N	IAJBQAYHSQIQRE-UHFFFAOYSA-N
pos_E7	148.088815004	C10H12O	C/C=C/c1ccc(OC)cc1	[C][/C][=C][/C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2]	InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3-8H,1-2H3/b4-3+	RUVINXPYWBROJD-ONEGZZNKSA-N	RUVINXPYWBROJD-ONEGZZNKSA-N
pos_F7	342.116211524	C12H22O11	O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO	[O][=C][C][Branch1][C][O][C][Branch1][C][O][C][Branch2][Ring1][Branch1][O][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O][C][Branch1][C][O][C][O]	InChI=1S/C12H22O11/c13-1-4(16)7(18)11(5(17)2-14)23-12-10(21)9(20)8(19)6(3-15)22-12/h1,4-12,14-21H,2-3H2	DKXNBNKWCZZMJT-UHFFFAOYSA-N	D-Glucose, 4-O-alpha-D-glucopyranosyl-
pos_G7	284.271530392	C18H36O2	CCCCCCCCCCCCCCCC(=O)OCC	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C]	InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3	XIRNKXNNONJFQO-UHFFFAOYSA-N	XIRNKXNNONJFQO-UHFFFAOYSA-N
pos_H7	312.099773612	C18H16O5	COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1	[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=C][C][=Branch1][C][=O][C][=C][Branch1][=N][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][O][C][O][Ring1][#C][C][=C][Ring2][Ring1][Branch1]	InChI=1S/C18H16O5/c1-20-12-6-4-11(5-7-12)15-10-14(19)18-16(22-3)8-13(21-2)9-17(18)23-15/h4-10H,1-3H3	ZXJJBDHPUHUUHD-UHFFFAOYSA-N	ZXJJBDHPUHUUHD-UHFFFAOYSA-N
pos_A8	212.047344116	C13H8O3	O=c1oc2cc(O)ccc2c2ccccc12	[O][=C][O][C][=C][Branch1][#Branch2][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][#C][Ring1][=Branch1]	InChI=1S/C13H8O3/c14-8-5-6-10-9-3-1-2-4-11(9)13(15)16-12(10)7-8/h1-7,14H	WXUQMTRHPNOXBV-UHFFFAOYSA-N	WXUQMTRHPNOXBV-UHFFFAOYSA-N
pos_B8	135.05449516	C5H5N5	Nc1ncnc2[nH]cnc12	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][NH1][Ring1][Branch1]	InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)	GFFGJBXGBJISGV-UHFFFAOYSA-N	GFFGJBXGBJISGV-UHFFFAOYSA-N
pos_C8	218.105527688	C12H14N2O2	CC(=O)NCCc1c[nH]c2ccc(O)cc12	[C][C][=Branch1][C][=O][N][C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C12H14N2O2/c1-8(15)13-5-4-9-7-14-12-3-2-10(16)6-11(9)12/h2-3,6-7,14,16H,4-5H2,1H3,(H,13,15)	MVAWJSIDNICKHF-UHFFFAOYSA-N	MVAWJSIDNICKHF-UHFFFAOYSA-N
pos_D8	130.06299418	C6H10O3	CC(C)CC(=O)C(=O)O	[C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][O]	InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	BKAJNAXTPSGJCU-UHFFFAOYSA-N	BKAJNAXTPSGJCU-UHFFFAOYSA-N
pos_E8	174.0640568	C6H10N2O4	CC(=O)NC(CC(N)=O)C(=O)O	[C][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][O]	InChI=1S/C6H10N2O4/c1-3(9)8-4(6(11)12)2-5(7)10/h4H,2H2,1H3,(H2,7,10)(H,8,9)(H,11,12)	HXFOXFJUNFFYMO-UHFFFAOYSA-N	HXFOXFJUNFFYMO-UHFFFAOYSA-N
pos_F8	148.000787848	C4H4O6	O=C(O)/C(O)=C(\O)C(=O)O	[O][=C][Branch1][C][O][/C][Branch1][C][O][=C][Branch1][C][\O][C][=Branch1][C][=O][O]	InChI=1S/C4H4O6/c5-1(3(7)8)2(6)4(9)10/h5-6H,(H,7,8)(H,9,10)/b2-1+	BZCOSCNPHJNQBP-OWOJBTEDSA-N	Dihydroxyfumaric acid
pos_G8	138.104465068	C9H14O	CC1=CC(=O)CC(C)(C)C1	[C][C][=C][C][=Branch1][C][=O][C][C][Branch1][C][C][Branch1][C][C][C][Ring1][=Branch2]	InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3	HJOVHMDZYOCNQW-UHFFFAOYSA-N	Isophorone
pos_H8	172.14632988	C10H20O2	CCCCCCCCOC(C)=O	[C][C][C][C][C][C][C][C][O][C][Branch1][C][C][=O]	InChI=1S/C10H20O2/c1-3-4-5-6-7-8-9-12-10(2)11/h3-9H2,1-2H3	YLYBTZIQSIBWLI-UHFFFAOYSA-N	Octyl Acetate
pos_A9	104.010958608	C3H4O4	O=C(O)CC(=O)O	[O][=C][Branch1][C][O][C][C][=Branch1][C][=O][O]	InChI=1S/C3H4O4/c4-2(5)1-3(6)7/h1H2,(H,4,5)(H,6,7)	OFOBLEOULBTSOW-UHFFFAOYSA-N	Malonic Acid
pos_B9	116.010958608	C4H4O4	O=C(O)/C=C\C(=O)O	[O][=C][Branch1][C][O][/C][=C][\C][=Branch1][C][=O][O]	InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1-	VZCYOOQTPOCHFL-UPHRSURJSA-N	Maleic Acid
pos_C9	191.061614276	C7H13NO3S	CSCCC(NC(C)=O)C(=O)O	[C][S][C][C][C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=Branch1][C][=O][O]	InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)	XUYPXLNMDZIRQH-UHFFFAOYSA-N	N-Acetyl-DL-methionine
pos_D9	224.1412445	C13H20O3	CC/C=C/CC1C(=O)CCC1CC(=O)OC	[C][C][/C][=C][/C][C][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][C][C][=Branch1][C][=O][O][C]	InChI=1S/C13H20O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h4-5,10-11H,3,6-9H2,1-2H3/b5-4+	GEWDNTWNSAZUDX-SNAWJCMRSA-N	GEWDNTWNSAZUDX-SNAWJCMRSA-N
pos_E9	216.172544628	C12H24O3	O=C(O)CCCCCCCCCCCO	[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][C][C][C][O]	InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	ZDHCZVWCTKTBRY-UHFFFAOYSA-N	12-Hydroxydodecanoic Acid
pos_F9	174.016437912	C6H6O6	O=C(O)/C=C(\CC(=O)O)C(=O)O	[O][=C][Branch1][C][O][/C][=C][Branch1][#Branch1][\C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1+	GTZCVFVGUGFEME-HNQUOIGGSA-N	trans-Aconitic acid
pos_G9	116.047344116	C5H8O3	COC(=O)CC(C)=O	[C][O][C][=Branch1][C][=O][C][C][Branch1][C][C][=O]	InChI=1S/C5H8O3/c1-4(6)3-5(7)8-2/h3H2,1-2H3	WRQNANDWMGAFTP-UHFFFAOYSA-N	Methyl acetoacetate
pos_H9	74.000393924	C2H2O3	O=CC(=O)O	[O][=C][C][=Branch1][C][=O][O]	InChI=1S/C2H2O3/c3-1-2(4)5/h1H,(H,4,5)	HHLFWLYXYJOTON-UHFFFAOYSA-N	HHLFWLYXYJOTON-UHFFFAOYSA-N
pos_A10	68.037448128	C3H4N2	c1cn[nH]c1	[C][=C][NH1][N][=C][Ring1][Branch1]	InChI=1S/C3H4N2/c1-2-4-5-3-1/h1-3H,(H,4,5)	WTKZEGDFNFYCGP-UHFFFAOYSA-N	WTKZEGDFNFYCGP-UHFFFAOYSA-N
pos_B10	131.058243148	C5H9NO3	CC(=O)NC(C)C(=O)O	[C][C][=Branch1][C][=O][N][C][Branch1][C][C][C][=Branch1][C][=O][O]	InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)	KTHDTJVBEPMMGL-UHFFFAOYSA-N	N-Acetyl-DL-alanine
pos_C10	130.026608672	C5H6O4	C=C(CC(=O)O)C(=O)O	[C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h1-2H2,(H,6,7)(H,8,9)	LVHBHZANLOWSRM-UHFFFAOYSA-N	LVHBHZANLOWSRM-UHFFFAOYSA-N
pos_D10	146.08439832	C9H10N2	Cc1cc2nc[nH]c2cc1C	[C][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][NH1][C][=N][Ring1][Branch2]	InChI=1S/C9H10N2/c1-6-3-8-9(4-7(6)2)11-5-10-8/h3-5H,1-2H3,(H,10,11)	LJUQGASMPRMWIW-UHFFFAOYSA-N	LJUQGASMPRMWIW-UHFFFAOYSA-N
pos_E10	117.042593084	C4H7NO3	CC(=O)NCC(=O)O	[C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O]	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)	OKJIRPAQVSHGFK-UHFFFAOYSA-N	OKJIRPAQVSHGFK-UHFFFAOYSA-N
pos_F10	100.052429496	C5H8O2	O=C1CCCCO1	[O][=C][C][C][C][C][O][Ring1][=Branch1]	InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h1-4H2	OZJPLYNZGCXSJM-UHFFFAOYSA-N	OZJPLYNZGCXSJM-UHFFFAOYSA-N
